ตาราง 19.7 หนี้รัฐบาลคงค้างภายในประเทศ และต่างประเทศ จำแนกตามประเภท ปีงบประมาณ 2564 - 2566,,,,,,
Table 19.7 Domestic and External Government Debt by Type: Fiscal Years 2021 - 2023,,,,,,
,,,,,,
,,,,,,"(ล้านบาท นอกจากต่อคนเป็นบาท  Million Baht, except per capita in Baht) "
รายการ,ประเภท,2564 (2021),2565 (2022),2566 (2023),Item,Type
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,รวม,8887733.1,9823073.8,10543469.7,Government debt As of 30th September,Total 
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ที่รัฐบาลกู้โดยตรง,8203698.7,9162873.0,9779786.8,Government debt As of 30th September,Direct government debt
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,684034.5,660200.8,763682.9,Government debt As of 30th September,Sate-enterprises loan  government guaranteed debt
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,เงินกู้ในประเทศ,8729358.5,9657189.3,10396077.9,Government debt As of 30th September,Domestic debt 
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ที่รัฐบาลกู้โดยตรง,8083794.6,9031230.0,9662615.2,Government debt As of 30th September,Direct government debt
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,645563.9,625959.3,733462.7,Government debt As of 30th September,Sate-enterprises loan government guaranteed debt
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,เงินกู้นอกประเทศ,158374.6,165884.5,147391.8,Government debt As of 30th September,External debt 
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ที่รัฐบาลกู้โดยตรง,119904.1,131643.0,117171.6,Government debt As of 30th September,Direct government debt
หนี้รัฐบาลคงค้าง เมื่อ 30 กันยายน ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,38470.5,34241.5,30220.2,Government debt As of 30th September,Sate-enterprises loan government guaranteed debt
ต่อคน (1) ,รวม,127536.1,140629.0,150532.8,Per capita (1) ,Total 
ต่อคน (1) ,หนี้ที่รัฐบาลกู้โดยตรง,117720.4,131177.4,139629.5,Per capita (1) ,Direct government debt
ต่อคน (1) ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,9815.7,9451.6,10903.4,Per capita (1) ,Sate-enterprises loan  government guaranteed debt
ต่อคน (1) ,เงินกู้ในประเทศ,125263.4,138254.1,148428.5,Per capita (1) ,Domestic debt 
ต่อคน (1) ,หนี้ที่รัฐบาลกู้โดยตรง,115999.8,129292.8,137956.6,Per capita (1) ,Direct government debt
ต่อคน (1) ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,9263.6,8961.4,10471.9,Per capita (1) ,Sate-enterprises loan government guaranteed debt
ต่อคน (1) ,เงินกู้นอกประเทศ,2272.6,2374.8,2104.4,Per capita (1) ,External debt 
ต่อคน (1) ,หนี้ที่รัฐบาลกู้โดยตรง,1720.6,1884.6,1672.9,Per capita (1) ,Direct government debt
ต่อคน (1) ,หนี้ของรัฐวิสาหกิจที่รัฐบาลค้ำประกัน,552.0,490.2,431.5,Per capita (1) ,Sate-enterprises loan government guaranteed debt
,,,,,,
(1) จำนวนประชากร จากรายงานการคาดประมาณประชากรของประเทศไทย พ.ศ. 2553 - 2583 (ฉบับปรับปรุง),,,,,,
(1) Population based on Population Projection for Thailand: 2010 - 2040 (Revision),,,,,,
ที่มา: สำนักงานบริหารหนี้สาธารณะ  กระทรวงการคลัง,,,,,,
"Source: Public Debt Management Office,  Ministry of Finance",,,,,,
